id,account_type,gender,age,region_code,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,emi_active,cc_cons
44323,current,F,31,283,4311.04,525,2123,1404,1596,2784.7,2,3,2,2,9,8,48000,,,,,,,,,23953.12,19132,19,4,9836,33374.79,33055,2,21,32000,33605.58,34064,3,21,32000,,0,2007
14099,current,M,25,404,1057,,7863.29,780,5266,1046,4,17,26,,2,3,32000,,,,,,,,,53654.5,49543,24,9,23723,71126.49,80849,12,23,24717,137952.87,135768,7,40,98441,,1874.26,2455
12223,saving,F,37,802,7094.38,,129.36,1008,3320,535,3,1,2,,2,1,100000,,,,,,,,,22689,20026,8,1,19819,54383.87,72033,5,21,19819,43294,20173,3,14,19819,,0,847
39214,current,M,35,723,760,,986,,391,,1,2,1,,,,130000,1,,1,,,,,,,,,,,,,,,,,,,,,,5669.43,500
6347,current,M,45,233,37562.57,,26484.07,1204,20634,1210,23,17,19,,4,13,305000,1,,1,,,,,,199192.54,241463.96,22,6,108319,646422,673947,14,31,200000,169314.02,107577,4,36,103893,,15210.93,17989
1007,current,M,39,250,26604,7514,1421.74,3608.24,14289.87,2004,4,1,1,3,4,3,36000,,,,,,,25000,,49768.44,45365,27,7,16000,67158.1,52256.64,11,45,30000,33658.8,32406.5,9,20,15000,,0,323
28867,current,M,30,683,2797,,559,,1776,,3,2,3,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,0,794
26379,saving,F,46,398,4679.52,5375,8412,25989.01,7176.26,,2,1,3,33,15,14,100000,1,,1,,,,,,160230.99,207971,56,6,100000,95012.01,200190,1,28,200000,143707.47,2711.02,10,40,704,,15295.47,8812
43910,current,M,31,723,37400.8,,16601,,1494.02,,12,4,9,,,,151000,,,,,,,,,29267.1,28274,2,1,28000,23330.56,22912,2,2,20500,32845.01,32710,4,2,16611,,1255.49,778
33925,saving,M,33,616,8121,,5405.5,,2160,,6,,3,,,,48000,,,,,,,4367,,17124.93,33025,4,3,15000,40402.09,26171,2,4,24000,24048.46,24133,2,6,24000,,0,4116
26024,saving,F,43,723,46537.6,3629,14548.93,4535,1880,,24,11,18,3,3,1,70000,,,,,,150000,,,146068.75,148506.5,32,10,30800,34155.25,54687,8,16,27602,226432,215707,9,9,150000,,2142.57,1333
32002,current,M,24,683,15284.97,9682.28,12048.85,5682.31,1451,12776.89,11,13,2,24,24,61,55000,,,,,,,,,21029.28,35377,35,5,16740,16522.81,10187,1,32,10000,31663.06,27983,4,67,20799,,0,3059
35078,saving,M,43,623,2084.61,1397,4568.4,,3931.505,,3,5,6,2,,5,27000,,,,,,,,,112560.06,123946.38,43,20,30000,53992.56,49149.61,3,26,30000,49873.89,77630.25,10,29,69000,,0,1232
16855,current,M,29,534,11538.92,,14724.365,3073,16425.81,8274,5,,13,,5,23,40000,,,,,,,,,20141.12,30768,14,3,20235,19139.44,49601.5,9,12,30000,71293.78,27930.5,12,38,19235,,0,2524
14240,current,M,26,534,14166,,6669,,347,,2,1,6,,,,40000,,,,,,,,8362,,,,,,,,,,,,,,,,,0,1852
19509,current,F,30,523,12008.15,5504,13427.18,16783,6329.02,6954,6,5,6,6,6,9,150000,,,,,,,,,38033.24,43195.97,28,5,34363,61597.85,73476,7,30,34603,50602.34,45727.36,8,34,34411,,0,21567
13409,current,F,33,523,43253.84,3643.44,7993.56,4997.46,3202,442.27,7,3,2,5,9,5,45000,,,,,,,,,45272.33,44856,11,2,25000,17721.21,23631,2,14,19766,37423.92,50340,4,10,30137,,0,33168
11244,saving,M,30,645,20431,,12012,,16756.5,,6,5,3,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,11413.01,500
22588,current,M,37,548,4474.24,,6880.81,,5221,,8,9,14,,,,91000,,,,,,,,,37266.1,50836,6,5,26542,39515.69,27388,2,8,26542,39930.45,88481,6,6,55000,,0,219
27343,current,M,30,743,1256.31,2846,1922.64,1403.42,825,252,5,6,1,4,6,1,44000,,,,,,,,,35280.63,45973.5,32,7,31263,8378.71,3729.5,5,21,3000,3548.75,938,5,9,300,,0,1858
33875,current,M,35,658,4893,,3053,1142,4708.5,1560,11,13,7,,2,2,62000,,,,,,,,,27676.72,2607,9,2,1334,45436,57862,3,16,40000,48791.82,50188,4,20,25000,,0,2133
31047,current,M,41,544,2151,,5359.09,,4010.3,,5,15,18,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,0,6034
27524,current,M,36,244,2539.2,1562,9555.59,8482,6157.895,17736,7,10,2,1,14,17,100000,,,,,,,,,31499.04,88593,9,5,42386,14506.96,858.85,4,23,551.7,59379.92,131291.38,5,28,130000,,0,262
42679,current,M,33,683,5249.35,12480,2165.1,526.15,198.76,584,6,8,6,2,3,2,150000,,,,,,,,,125942,88194.13,18,2,81583.13,132387.15,189444.13,3,13,105400,73611,73974.13,3,8,73244.13,,1727.85,22060
10174,saving,M,50,823,7758,,827,,4506.5,,3,1,1,,,,289000,,,,,,,,,125142,459,7,1,344,224017,,0,4,,9761.6,1788,1,5,1495,,1273.26,8517
30919,current,M,30,683,2514.5,419,1436.68,765,605,856,2,4,11,1,7,24,20000,,,,,,,,,15767,733,8,1,500,6551.9,7031.81,3,13,2500,14818.02,29189,5,35,14000,,0,1986
26688,current,F,30,534,4379,,6567,2696,1139,,,3,1,,1,3,50000,1,,,,,,,,52659.88,80082,11,4,39688,83190,143322,3,9,70564,76663.36,43802,5,9,37438,,16097.48,2664
34682,current,F,32,723,11667,8611.02,927,4244.68,22542,3992.47,9,2,1,24,18,25,48000,,,,,,,,,24787.02,25798,40,11,5000,38441.93,118079,7,27,42754,51118.72,12800,5,35,7000,,0,107
43770,current,M,35,533,27399.71,13719,16123.855,11427.54,3548,7826.73,8,,7,7,10,12,100000,,,,,,,,,86514.29,133010,19,4,45000,57446,50215.37,3,19,40000,43346.61,20640,2,21,20000,,0,3599
29109,current,M,38,523,16833.14,4995.39,16465.11,18252.45,17010.625,11171,20,14,6,6,13,15,600000,,,,,,,,,19494.39,16145,9,1,16000,18385.45,16096,1,13,16000,31129.62,30452,4,17,17200,,7762.62,13368
12304,current,M,38,683,62945.78,,10298.43,,1235,,15,9,21,,,,273000,,,1,,,,,,84477.91,84131,10,7,31970,80962.57,87375,10,23,23768,160412.29,154573,21,23,25000,,0,9332
36867,saving,M,37,806,23182.81,,11003.3,,3050,,15,18,14,,,,30000,1,,1,,,,,,40759.37,45151,8,3,25000,2867.5,10781,1,2,10500,36683,55187,3,3,50000,,17109.61,2438
22717,current,M,27,723,2945.29,1274.99,3285.08,506,674.5,4778.6,,8,5,6,2,20,40000,,,,,,,,,28789.53,28563,40,9,21600,19982.64,19869,6,25,17850,34193.43,67814,8,42,48750,,0,580
25936,current,M,42,519,11541.9,801,2736.04,3941.75,7329.47,290,7,1,3,3,6,16,100000,,,,,,,,,49401.42,42691.37,13,2,42666,27900.54,42769.25,3,15,42667,33289,50634.75,4,21,50201,,12475.54,3824
15104,current,M,42,685,26563.38,,2270.35,,14840.865,,11,4,8,,,,39000,,,,,,,,,22916.6,22604.77,13,3,16662,23410.75,24923,6,18,16662,30928.9,28146.76,5,16,16662,,0,1539
33829,current,M,38,823,3926.49,,2346,,3763.745,661,3,2,2,,,2,63000,,,,,,,,,19100,19127,3,1,18937,19330,19418,1,3,19137,20768.33,21434,4,10,19014,,0,1752
4022,current,M,33,723,37214.98,,13512.8,,31732,,7,17,21,,,,50000,1,,1,,,,,,,,,,,,,,,,,,,,,Y,1223.47,5612
22547,saving,M,29,523,806,,441,1071,386,1231.5,1,1,3,,2,3,75000,,,,,,,,,79227.65,77301.4,5,2,73415.4,92148.95,93225.48,3,8,77165.48,90610.45,93007.95,4,7,73305.48,,0,789
12433,current,M,35,523,9286.09,,7039.35,,8396,,10,14,13,,,,263000,,,,,,,,,80900.51,65907,7,1,65724,50481.09,65611,1,9,65477,121417.84,84028,3,9,64976,,0,6446
30531,saving,M,219,283,24741.82,,3261.45,,1816,,11,4,16,,,,227000,,,,,927800.1,,,,30974,2592.5,2,7,2250,2172,404,1,1,200,4295,424,1,2,270,,7350.78,12342
31897,current,F,32,723,11994,1853.37,5440.92,1466.93,9212.46,528,11,6,1,5,4,2,50000,,,,,,,,,24781.87,23462,13,1,23434,55809.43,76739,5,10,33434,79187.69,36807,3,11,23434,,0,3021
190,saving,M,29,534,23247.42,,25856,,9393.5,,17,15,27,,,4,166000,,,,,,,,,195394.5,247958,12,4,85000,77505.08,30226,2,11,25000,52367.88,96582,4,13,62193,,1996.77,56642
6891,current,M,33,523,3103.54,,2361.29,349,2903.915,,3,4,8,,1,3,75000,,,,,,,,,26651.74,29770,8,2,14760,17938.74,147.23,1,6,87.23,8842.99,15509.5,3,6,14760,,0,1100
11731,current,M,28,246,29738,7673.34,54873.3,3467.75,42500.65,938,19,21,25,9,8,10,85000,,,,,,,,,66181.97,34182.78,27,5,17000,75018.75,55779.39,9,22,22000,81588.5,87412.82,8,21,35000,,0,6150
40824,current,F,37,523,7986,,29979.55,,21712.59,,5,5,12,,,,84000,,,,,,,,,,,,,,,,,,,,,,,,,0,2826
29156,current,M,32,247,8412,,14129.24,,4920,,20,21,18,,,2,75000,,,,,,90000,,,151232.99,159999,13,12,40000,154166,168669,13,7,40000,25130.13,63053,9,8,28662,,2237.55,1127
40176,current,M,31,244,1049,,8416,,4989,,6,7,,,,,125000,,,,,,130000,,,9793.88,45179,7,3,19705,162008.09,51988,5,12,21285,40865.05,44464,11,13,21555,,656.53,1266
7269,current,M,36,247,3258,277,2999,976,1492,,,3,8,2,5,13,30000,,,,,,,,,29304.87,27958,8,1,27817,30826.13,30202,1,12,30000,41371,29222,2,23,28833,,23.65,2597
10126,current,M,28,366,15165.62,,2723,,9571.31,,17,11,20,,,,48000,,,,,,60000,,,69773.17,37644,10,8,15525,37886.38,35425,6,4,15525,72738,71678,9,3,40000,,0,777
34770,current,M,26,534,12873.76,1928,18396.33,2404,392,1629.4,7,18,8,2,9,29,38000,,,,,,,,,20426.84,43597,23,2,40570,68674.34,43667,2,20,40570,76780.14,76664,9,40,40570,,0,1183
1370,current,M,38,683,17906.33,,3008,,2237,414,15,6,14,,,2,300000,,,1,,,,,,192056.41,142808,21,2,122777,121323.59,148326,1,17,148142,167726.39,196448,6,17,136219,,17671.11,811
29425,current,M,41,723,13562.62,,8495.81,,2528,,3,,12,,,,64000,,,1,,63590.4,,,,20898.6,,6,0,,14259.13,15180,1,1,15000,,11119,2,0,11000,,3727.12,5989
4210,saving,M,57,949,5906,,14982,,10785,,2,6,1,,,,176000,,,1,,,,,,85327.37,20161,2,1,20000,12058.71,20189,1,1,20000,5502.59,20783,2,1,20000,,0,3020
37818,current,M,31,424,6035.99,,2091.24,,4694.615,,5,2,7,,,,25000,,,,,,,,,2548.36,11729,2,2,10000,6873,,0,1,,12014.19,11173,3,3,7000,,827.87,1250
41080,current,F,32,823,12071,3271,1069,986.68,2840,2803.5,3,1,4,1,3,9,30000,,,,,,,,,25727,34196,5,1,34060,61752.82,45658,2,20,44905,59103.5,60009,6,19,33983,,0,5290
13422,current,M,44,575,77403.41,,42903.58,,13612.16,,30,21,50,,,,300000,,,,,,,,,99919,102554,10,5,40000,109255,101679,4,6,55000,98510,104878,7,15,40000,,0,7575
8686,current,F,29,723,6756,2324,4601,962,1155,,8,8,16,8,1,,30000,,,1,,,,,,4587,13843,11,2,13213,6777,13823,2,3,13250,14018,13389,2,1,13090,,0,2670
8302,saving,F,34,233,16486.84,,62007.64,,2317,,6,40,71,,,,169000,1,,1,,,,,,26037,26232,3,3,14500,99794,99718,11,11,50000,63635.24,63644,6,7,38609,,4043.23,1500
10658,saving,M,46,683,13694,,12594.96,,6551,,4,15,17,,,,132000,,,,1,,,,,125.25,,1,0,,,,,,,,215,1,0,203,,42144.13,5669
20122,current,M,33,823,3684.25,1953.04,6012.81,1932,204,872,5,16,6,25,39,27,116000,,,,,,,,,54432,40225,45,3,39914,29573.21,39940,1,45,39914,41860.64,40341,2,40,39914,,0,1181
42015,saving,F,31,874,41160.12,,73246.92,,1999,,16,6,16,,,,84000,1,,1,,,100000,,,51906.8,51749,8,4,33000,77752.41,76762,2,3,60000,216438.37,230731,4,9,150000,,6141.3,10532
33557,current,M,36,823,52799.58,447,6920.92,,411,,14,9,5,1,,,150000,,,,,,,,,42052.74,31977,11,1,31907,33859.82,24602,1,11,24474,52178.35,101648,3,8,81722,,9723.29,2880
23509,saving,M,35,233,2286.76,,596.73,,1759.745,,5,4,,,,,73000,,,,,,,,,264,,1,0,,,,,,,,329,1,0,36,,54397.01,151
3220,current,F,30,331,30254.56,3994.8,32841.47,2429,9418.26,4516.91,19,26,30,22,10,43,50000,,,,,,,,,42123.94,38084,33,4,25906,29122,46517,4,13,25906,30488.31,26217.97,4,48,25906,,0,17839
12648,current,M,32,683,15575.81,,11206.33,577,4783,,18,18,38,,2,,85000,,,,,,,,,33470.82,39541.71,15,2,36128.71,17483,37497.71,2,8,36128.71,75217.22,43678.89,3,11,40565.89,,0,3445
30273,current,F,42,233,10175,,510,893,3386.52,675,5,1,6,,2,3,243000,1,,,,,,,,25364.97,18594,17,4,15000,30598.75,24455,4,12,15000,30526.61,37502,5,18,27842,,1464.8,1153
12520,current,M,42,723,1068.02,2778,2846,5538.5,2060.51,675,1,2,,4,8,8,171000,,,,,,,,,65381.63,50748,27,5,35022,21116.81,50127,5,21,35022,93859.76,94765.5,6,28,35012,,0,3030
29920,saving,F,30,874,2946.51,,548,1615,2158.255,1423.3,2,1,2,,2,5,108000,,,,,,,,,2940.55,5143,7,1,5000,2355,11596,2,3,10000,2842.8,15142,2,10,15000,,0,187
28810,saving,M,30,329,11878,10150,2466.93,1454,7721.465,,1,4,,3,3,4,33000,,,,,,,,,32912.8,25982,10,5,9000,26216.26,26061.81,7,12,20000,34633.5,40280,6,16,15000,,0,535
46437,saving,M,37,882,2704,,25538.51,,1104,,2,9,4,,,,548000,,,,,,,,,162.25,20244.55,1,2,20000,479,,0,1,,2141,45465.55,6,1,22000,,0,6465
12978,saving,F,26,233,5543.89,,2175.42,,3246.88,,1,1,11,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,0,749
2928,current,M,30,245,16147.89,,14183.4,40,1877,,39,25,16,,1,,60000,,1,,,,,,,28898.5,24599,17,5,20059,49192.6,49401,6,19,19700,29360,28553,11,15,14110,,8240.18,1010
1914,current,M,27,723,2404.66,1073.4,9952.35,1451.02,6696.005,,3,4,1,2,2,1,150000,,,,,,,936,,22309.21,46631.76,7,3,25000,22710.66,100140.24,2,13,100000,18073.75,749.57,2,8,574,,0,9845
44623,saving,M,32,523,3980.35,,4058.7,,2550,,,2,2,,,,100000,,,,,,,,,11740.08,25426,10,1,25182,16766,,0,7,,15602.58,150101,7,6,132875,,0,1716
43707,saving,F,34,524,1962,1244,4122.4,1363,9666,,2,5,9,1,1,,125000,1,,,,,,,,39339.25,37796.45,36,9,10000,37583.56,35872.72,5,20,25000,24618.03,25068,8,20,5000,,34885.07,8901
12653,current,F,31,245,10880,,13225.13,,4215.6,,8,8,13,,,,78000,,,,,,,,,56064,68696,10,4,31959,12070,32723,2,6,31959,48233.47,32091,2,11,31959,,80.57,10472
34830,current,M,38,683,63129.95,,20702.8,,3129,,10,16,11,,,,110000,,,,,,,,,6396.26,181950,1,2,161896,37629.89,20269.36,2,8,20000,78759.44,39249,3,12,30000,,0,5517
24445,current,M,42,407,6762.79,,4052.5,,1049,,2,3,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3466.25,10417
9570,current,M,35,723,5355.5,9008.23,6656,9478,2502,6512,,4,6,10,5,7,100000,,,,,,,,,55664.23,100614,21,4,54157,44623,145931,3,11,94472,173326.92,50750,4,13,45034,,0,12007
41893,saving,M,48,534,6344.97,,4939,502,5958.985,,7,6,12,,1,,125000,,,,,,,,,31880.54,25829,18,1,25658,26812.43,41048,2,14,30658,62180.78,62104,8,17,30658,,1592.87,1261
5141,current,F,32,324,64130.87,13371.83,19854,2882.88,1823,7304,4,7,12,11,6,6,142000,,,,,,,,,150309,30537,32,3,30242,29410.88,28413,3,13,28367,31214.75,30555,2,11,30027,,0,1100
22336,current,M,27,623,5777.34,2000,20995.64,,4384.34,409,7,19,20,3,,7,90000,,,,,,,,,191865.09,245979.42,22,6,90000,102362.28,173740,6,14,74000,189954.35,97520,4,28,46000,,0,8374
27072,saving,M,39,349,12468.05,,7817.2,,1855,,18,16,9,,,,125000,1,,1,,,,,,28622.26,29093.44,12,13,23980,14940.02,24340.81,4,5,23980,29342.13,29973.29,19,16,23980,,1029,2000
12300,current,F,34,523,1110,906,1202,,1135,,1,2,,1,,,25000,,,,,,,,,20828.78,8371,10,3,5040,,,,,,10075,10131,2,1,10000,,0,5310
13714,current,F,45,723,29736.63,747,23653.49,,620,,15,35,7,2,,,40000,,,,,,,,,5581.5,4728.5,4,2,4500,19802,23123,3,3,20000,13113,10164,2,2,10000,,0.2,8605
30059,current,M,34,503,1752.24,213,2883.6,527,2357.92,,4,10,9,1,4,1,40000,,,,,,,,,37117.39,35995,7,3,16210,17596.02,14095,1,13,14015,18216.88,19538,3,12,17070,,1490.77,248
29269,current,M,27,723,10587.52,3056,4536.3,2874,2021,,6,5,6,5,7,4,37000,,,,,,,,,168355.17,122823,44,8,61700,95254.89,104476,9,44,32000,137898.53,143707,16,39,32300,,3114.1,1784
24194,saving,M,38,764,26299,,32414,,29982,,3,2,,,,3,45000,,,1,,,,,,54300.43,48275,4,7,18000,44286.46,60899.69,8,4,40500,72696.51,53769.29,8,13,20000,,10768.57,44166
44186,current,M,36,534,104433.78,,3400.36,,54012.57,,11,1,,,,,100000,,,,,,,,,52.25,,1,0,,,,,,,,460,1,0,177,,23857.24,11418
5099,saving,M,49,823,98479.72,,70397.34,,53427.56,,11,23,28,,,,300000,,,,,,,,,48385.25,,2,0,,69708.19,40011,1,7,40000,72531.32,150573,2,5,150000,,11158.32,38647
2457,current,M,31,233,1076.05,,2797.89,,2159,,2,4,5,,,1,51000,,,,,,,,,32513.26,32962,25,8,17000,28508.77,29295,3,24,24557,30664.94,44741,4,13,20000,,0,999
1021,current,M,39,623,1013,,896.98,,5045,,1,1,16,,,,68000,1,,,,,,,,,,,,,,,,,,,,,,,,6596.45,3722
29508,current,M,41,534,71037.61,,7146.09,,1662,,8,11,15,,,,147000,1,,1,1,,,,,,,,,,,,,,,,,,,,,11793.09,2676
15732,saving,M,52,534,32003.28,13807,6699.53,32945.83,20464.21,18115,11,4,24,8,16,33,300000,,,,,166331.66,275000,,,165560.71,145115.43,31,4,142967,114518.36,143216.53,3,28,142966,205254.09,244539.27,7,71,142968,,11302.72,51244
42419,current,M,42,762,13185.5,,14363.14,,14360.32,,3,6,1,,,,100000,,,,1,,,,,,,,,,8626,8613,1,2,8600,10187,10039,1,1,10000,,2114.89,3923
1048,current,M,34,372,1700.98,920,4845.47,5790.82,3134,2899,2,8,16,3,7,6,64000,,,,,,,,,43683.62,60427.8,22,7,27227,56285.26,44085,6,25,27227,28164.01,39971.88,10,21,21227,,0,1358
9478,current,M,32,683,28120.505,1652,48940.01,,5888,,,12,14,1,,,66000,,,,,,,,,69562.74,34346,20,1,34242,115122,159314,4,24,65000,107983.7,47595,4,15,34242,,5083.33,1192
1284,saving,M,35,233,24745,,14266,,2607,,2,,3,,,,120000,,,,,,164033,50000,,69732,96320,14,8,50000,108007.75,114419,7,30,37000,90860,57813,9,26,14000,,0,32206
31936,current,M,41,534,7868.21,406,7974.58,212,3801,,14,15,28,1,1,1,366000,,,,,26360,,,,66821.68,69305,17,2,64090,70341.34,70175,2,10,65085,88125.67,97688,5,17,65028,,0,2890
36826,current,M,31,723,47638,,24689.5,692,1067,,2,,12,,2,,49000,1,,,,,,,,6291.25,6230.35,6,2,6000,20383.5,20598,4,7,12000,7660.27,7541,4,4,2504,,5311.76,2895
14565,current,M,41,324,18091.91,,29073.83,,10990,,30,33,54,,,,180000,,,,,28914.11,,,,115011.05,89746.77,16,6,50000,51779.52,34456.42,6,14,13090,97522.96,92495.11,8,20,50000,,3356.76,5743
5035,current,F,26,683,15777.79,16111,35661,,26342.395,,9,10,5,1,,,45000,,,,,,,,,49184,50341,7,5,20563,15907,20604,1,6,20563,10255,39876,3,1,39284,,0,2997
10112,current,M,29,683,22912.77,,11681.73,,1463,,6,10,3,,,,116000,,,,,,,,,55888.69,50519.43,18,8,33749,68611.6,67370.11,9,21,33749,44414.94,73392,8,14,33668,,16981.11,4201
3767,saving,M,42,698,7205.72,,26039.24,,12714,,3,7,9,,,,131000,,,,,,95000,,,1544.97,2188,2,1,1889,30094.08,30258,1,1,30000,7257.94,7422,3,1,5000,,0,34275
31583,current,M,38,623,2123.505,,1779.01,50245.75,775,,,2,4,,3,,25000,,,,,,,,,,18201,0,1,18000,49999.75,38725,6,3,18000,253.5,22047,3,1,17400,,0,10315
24680,saving,M,31,513,17084.15,,10626,571,14040.575,,5,2,7,,1,7,30000,,1,,,,,25000,,17738.64,22670,9,2,17570,32270.15,45766,5,6,19192,55584.75,48816,6,14,19192,,11725.95,582
30436,saving,M,34,619,55954,,54953,,55744,,,16,29,,,,300000,,1,,,,,,,,,,,,,100187,1,0,100000,59228.75,2945,3,8,2000,,30627.07,51939
40603,current,M,31,693,2421.5,1146.47,2489,265.14,996,1645,,2,2,3,1,6,30000,,,,,,,,,68558.47,68011,18,10,22388,45568.89,55955,5,13,22388,58719.06,80551,8,23,31100,,0,1478
3392,current,M,36,644,7441.17,587,6126.54,,2364,,11,11,10,1,,1,170000,,,,,,,,,22680.87,29499,7,3,16673,20786.75,17443,2,12,16673,41170.25,50462,9,13,16557,,0,2063
22210,current,M,60,723,12706.95,,46107.98,,866,,15,21,15,,,,150000,,,1,,,,,,87793,774559,8,3,700000,1343521.15,841010.3,3,17,463086.63,142824.59,4161,1,6,3887,,88951.21,1685
16226,current,M,55,493,43034,,17111.4,,30165.7,,8,9,7,,,,600000,,,,,,,,,197.25,8739,1,1,8700,33826.27,15199,1,1,15000,4988.59,22179,4,1,15000,,6195.02,692
5230,current,M,53,483,15031.5,,1793,,26281,,,1,4,,,,300000,,,,,,,,,32021,32886,4,2,31890,160470,228093.43,4,8,150000,79260,35365,2,8,34140,,0,1200
7294,current,M,39,683,2541,2554,26621,2807,15049.5,1119,8,23,16,5,5,11,250000,1,,1,,,,,,128691,115689,20,5,90536,140726,145691,8,19,90536,194667,159688.96,10,26,90536,,10923.95,565
13439,current,M,34,683,10652.3,,14123.4,9082,2512.01,1866,11,13,12,,3,10,112000,,,,,,,,,52793.25,261436,16,2,200000,48365.05,112454.5,4,16,100268,73902.62,37957.63,4,18,35334,,799.99,5681
20996,current,M,30,523,6615.29,,4461.06,300,3428,,1,1,1,,1,10,66000,,,,,,,,,28550.12,45139.86,7,3,40093,67325.64,58325,3,15,26357,32110.25,17893.09,4,19,17343,,0,13500
4724,current,M,31,683,4630,,4612.73,904,6471,294,13,14,22,,4,2,101000,1,,,,,,,,3706.75,,4,0,,7418,7046,2,10,5000,12989.5,12277,5,9,6000,,29831.88,4663
17310,current,F,26,764,7604,3244.86,6785,3307,7436,135572,11,3,1,3,7,14,25000,,,,,,,,,22390.77,21605,12,1,21326,19324.88,29696,2,17,29016,163114.49,157972,6,22,133701,,12787.06,1590
31986,current,M,38,233,1120,,3185,,277,,2,4,3,,,,20000,,,,,,,,,34427.25,34092.44,11,4,12500,23440,21346.72,4,8,19000,24241,24069.29,5,12,11500,,0,500
9535,current,M,36,283,4546,,10883.5,,484,,3,6,7,,,,600000,,,,,,,,,170450.19,185507,15,6,50000,70029.55,46070,5,16,23834,23135.91,34575,5,10,23870,,724.56,176
5991,current,M,31,548,4864,,1453,,3554,,4,2,2,,,,95000,1,,,,,,,,54290,42160,14,8,18358,28156,43888,5,13,31574,32210.5,112130.98,8,13,63983,,3616.72,3820
23961,current,M,31,233,3597.03,1030,10188.5,788,478,,2,3,4,2,2,2,100000,,,,,,,,,65323.27,65598.21,13,5,18798.97,50188.19,25253.24,4,11,25182,43405.8,78587.75,6,13,37814,,394.58,49937
11551,current,M,28,723,16311.11,,5149,,6494,,25,14,32,,,1,50000,,,,,,,,,20042.79,26329,12,1,26064,40674.75,33620,3,8,30858,31030.61,93344.01,6,9,70408.01,,0,4557
34431,current,M,26,723,8601,,4744.81,201,6920.405,548,4,7,13,,1,2,20000,,,,,,,,,91214.5,37461,24,1,37308,24648.5,39065,3,14,37308,43481,41843,6,10,37298,,0,2062
16180,current,M,36,535,21847.67,,22717.23,,505,,2,3,18,,,,65000,,,,,,,,,34996,35013,6,3,19030,21438,21811.63,4,10,21500,28349.57,46908,6,10,26080,,0,92
16164,current,M,40,233,1563,10089,15849.84,,5780,,1,6,5,1,,,90000,,,,,,,,,61564.75,42361,12,1,42291,21205.75,42312,1,7,42291,66783.03,58932,2,7,58491,,0,19428
14146,current,F,35,746,9918.2,,19170.64,,14758.92,,13,20,24,,,,66000,,,,,,,,,26442.25,26370,15,10,7800,30326.74,40334,7,17,24000,24563.14,20408,3,6,20000,,4007.53,1425
38830,current,F,34,324,22115.86,,1133.46,,20792,,6,2,11,,,,75000,,,,,,,,,2777.16,2966.16,1,1,2737.16,713,697,1,1,560,4305.41,4326.41,1,1,4187.41,,0,5072
38101,current,M,38,523,7704.21,,4727.54,,3819,283,20,10,14,,,2,600000,,,,,,,,,12379.25,32073.86,4,3,31000,30827.97,12184,1,10,12000,45847.5,60820.09,4,6,30200,,551.76,10266
33582,current,M,37,275,21844.5,,35338.93,,28519.715,,8,17,2,,,,175000,,,,,,92000,,,745.25,30222,2,2,30000,41253.06,32867,2,3,30000,20016.43,607,1,2,354,,0,2839
35829,current,M,39,245,20251.46,,14490.48,,17819.47,,7,12,4,,,,81000,,,,,,,,,8493.22,8933.41,2,2,8700,15821.31,39746.36,4,5,31533,21968.64,706.15,3,6,194,,0,667
10461,current,M,43,324,6142.95,,6585.97,,6836.46,,8,7,9,,,1,100000,,,,,,,,,35990.87,34522,6,3,16800,20411.45,116290,2,7,100000,34944.19,26693,6,12,16390,,0,1205
24108,saving,M,30,683,4549,1722.95,782,1529,2893.5,1948,2,1,,4,6,12,78000,,,,,,,,,16274.2,104,16,3,10,34010.96,29969,1,24,29800,28337.95,60092,6,28,29800,,0,2294
46321,current,M,34,534,783,,2558.5,234,1993.75,866,2,5,1,,2,10,30000,1,1,,,,,,,37434,40352,18,6,18220,51338.5,66937,11,19,34235,148284.4,124687.5,12,34,45000,,8569.93,816
25254,current,F,30,245,462,,1332.5,,1500.25,,1,4,7,,,,52000,1,,,,,,50000,,19488,18693,8,1,18533,20936,23366,2,4,19736,23395,16322,2,6,16164,,3860.15,2600
7808,current,M,42,233,7961.92,1873,1936.93,6202,1600,,4,4,11,5,12,16,75000,,,,,,,,,78112.25,43793,18,2,38909,92140,234903,6,25,84000,110998.38,43760.75,4,33,38336,,0,19000
38629,current,M,32,595,19019.25,9481.14,14133.29,1530,944.96,,18,14,10,9,8,,49000,,,,,,,,,96159.76,36388.12,32,4,33553,110237.5,96646,6,24,33433,57511.25,94084.5,6,24,43563,,10850.63,312
